52.25234,-0.09132
52.25234,-0.09132
52.25234,-0.09132
52.25234,-0.09132
52.25234,-0.09132
52.25233,-0.09130
52.25233,-0.09130
52.25233,-0.09130
52.25234,-0.09130
52.25234,-0.09130
52.25234,-0.09129
52.25234,-0.09129
52.25234,-0.09129
52.25233,-0.09129
52.25233,-0.09129
52.25233,-0.09129
52.25233,-0.09129
52.25233,-0.09129
52.25233,-0.09129
52.25233,-0.09129
52.25233,-0.09129
52.25233,-0.09129
52.25232,-0.09129
52.25232,-0.09129
52.25232,-0.09129
52.25231,-0.09129
52.25231,-0.09129
52.25231,-0.09128
52.25231,-0.09128
52.25231,-0.09128
52.25231,-0.09128
52.25231,-0.09128
52.25231,-0.09128
52.25231,-0.09128
52.25231,-0.09128
52.25231,-0.09128
52.25231,-0.09128
52.25231,-0.09128
52.25231,-0.09128
52.25214,-0.08517
52.25197,-0.08240
52.25172,-0.07955
52.25137,-0.07694
52.24869,-0.05436
52.24839,-0.05181
52.24792,-0.04933
52.24766,-0.04674
52.24740,-0.04420
52.24719,-0.04161
52.24713,-0.03863
52.24727,-0.03504
52.24728,-0.03138
52.24752,-0.02828
52.24747,-0.02528
52.24762,-0.02243
52.24818,-0.01962
52.24841,-0.01664
52.24874,-0.01378
52.24888,-0.01114
52.24885,-0.00893
52.24874,-0.00675
52.24870,-0.00396
52.24887,-0.00125
52.24875,0.00104
52.24894,0.00294
52.24911,0.00486
52.24948,0.00672
52.24994,0.00885
52.25049,0.01105
52.25062,0.01336
52.25080,0.01623
52.25094,0.01901
52.25143,0.02189
52.25163,0.02469
52.25177,0.02744
52.25214,0.03027
52.25221,0.03333
52.25241,0.03599
52.25300,0.03928
52.25365,0.04258
52.25407,0.04594
52.25403,0.04943
52.25441,0.05248
52.25457,0.05545
52.25500,0.05891
52.25528,0.06248
52.25548,0.06547
52.25537,0.06928
52.25516,0.07356
52.25466,0.07823
52.25392,0.08276
52.25354,0.08689
52.25274,0.09159
52.25226,0.09644
52.25169,0.10115
52.25125,0.10630
52.25086,0.11135
52.25010,0.11667
52.24917,0.12142
52.24803,0.12672
52.24671,0.13308
52.24513,0.13976
52.24325,0.14731
52.24124,0.15562
52.23888,0.16442
52.23660,0.17494
52.23475,0.18600
52.23268,0.19700
52.23038,0.20840
52.22780,0.21981
52.22492,0.23129
52.22204,0.24259
52.21916,0.25385
52.21625,0.26484
52.21320,0.27573
52.21021,0.28596
52.20692,0.29754
52.20374,0.30858
52.20066,0.31875
52.19738,0.32939
52.19409,0.34003
52.19071,0.35067
52.18722,0.36120
52.18381,0.37129
52.18052,0.38140
52.17715,0.39110
52.17370,0.40061
52.17018,0.40993
52.16685,0.41895
52.16439,0.42776
52.16175,0.43630
52.15942,0.44462
52.15753,0.45231
52.15582,0.45914
52.15505,0.46515
52.15439,0.47127
52.15370,0.47692
52.15304,0.48238
52.15235,0.48816
52.15159,0.49417
52.15053,0.50026
52.14943,0.50686
52.14797,0.51289
52.14696,0.51842
52.14601,0.52337
52.14518,0.52805
52.14468,0.53188
52.14400,0.53458
52.14329,0.53691
52.14280,0.53951
52.14255,0.54263
52.14244,0.54573
52.14268,0.54890
52.14247,0.55218
52.14223,0.55591
52.14216,0.55960
52.14225,0.56300
52.14245,0.56648
52.14281,0.57009
52.14325,0.57401
52.14369,0.57815
52.14420,0.58209
52.14453,0.58574
52.14498,0.58924
52.14544,0.59261
52.14593,0.59567
52.14652,0.59867
52.14725,0.60209
52.14794,0.60532
52.14861,0.60757
52.14915,0.60958
52.14962,0.61156
52.15000,0.61390
52.15039,0.61581
52.15085,0.61745
52.15108,0.61927
52.15136,0.62115
52.15167,0.62316
52.15232,0.62534
52.15288,0.62734
52.15355,0.62926
52.15423,0.63083
52.15499,0.63262
52.15633,0.63462
52.15768,0.63676
52.15871,0.63893
52.15952,0.64126
52.16038,0.64317
52.16195,0.64456
52.16355,0.64628
52.16454,0.64746
52.16552,0.64880
52.16650,0.65033
52.16731,0.65156
52.16802,0.65318
52.16868,0.65514
52.16944,0.65637
52.17004,0.65730
52.17054,0.65657
52.17123,0.65564
52.17250,0.65509
52.17405,0.65512
52.17586,0.65580
52.17784,0.65721
52.17988,0.65917
52.18172,0.66119
52.18322,0.66283
52.18460,0.66392
52.18615,0.66462
52.18800,0.66544
52.19002,0.66667
52.19250,0.66803
52.19463,0.66932
52.19648,0.67086
52.19831,0.67261
52.20016,0.67404
52.20192,0.67552
52.20350,0.67696
52.20486,0.67820
52.20595,0.67883
52.20689,0.67932
52.20773,0.68020
52.20846,0.68088
52.20948,0.68112
52.21078,0.68101
52.21218,0.68103
52.21362,0.68101
52.21505,0.68039
52.21693,0.68041
52.21888,0.68076
52.22074,0.68168
52.22232,0.68246
52.22344,0.68292
52.22427,0.68272
52.22486,0.68230
52.22557,0.68140
52.22703,0.68073
52.22873,0.68075
52.23025,0.68149
52.23181,0.68295
52.23298,0.68377
52.23402,0.68398
52.23535,0.68426
52.23677,0.68428
52.23794,0.68452
52.23871,0.68460
52.23932,0.68406
52.23992,0.68368
52.24067,0.68320
52.24114,0.68259
52.24163,0.68174
52.24253,0.68207
52.24344,0.68268
52.24428,0.68391
52.24491,0.68521
52.24525,0.68612
52.24557,0.68649
52.24609,0.68689
52.24658,0.68712
52.24707,0.68708
52.24750,0.68707
52.24779,0.68672
52.24802,0.68614
52.24883,0.68517
52.24988,0.68476
52.25099,0.68482
52.25163,0.68467
52.25215,0.68456
52.25275,0.68494
52.25293,0.68530
52.25250,0.68528
52.25210,0.68569
52.25233,0.68619
52.25215,0.68698
52.25151,0.68630
52.25108,0.68469
52.25074,0.68411
52.25042,0.68408
52.25026,0.68359
52.25002,0.68282
52.25035,0.68100
52.25107,0.67981
52.25212,0.67873
52.25281,0.67821
52.25272,0.67794
52.25275,0.67671
52.25271,0.67539
52.25259,0.67439
52.25291,0.67359
52.25345,0.67338
52.25328,0.67314
52.25300,0.67289
52.25235,0.67192
52.25198,0.67119
52.25171,0.67007
52.25112,0.66900
52.25077,0.66807
52.25062,0.66753
52.24983,0.66706
52.24957,0.66648
52.24864,0.66621
52.24811,0.66455
52.24820,0.66269
52.24849,0.66051
52.24874,0.65887
52.24993,0.65667
52.25088,0.65374
52.25098,0.65231
52.25119,0.65147
52.25072,0.64933
52.25078,0.64768
52.25122,0.64631
52.25185,0.64580
52.25229,0.64499
52.25302,0.64488
52.25376,0.64410
52.25433,0.64435
52.25506,0.64407
52.25591,0.64514
52.25692,0.64606
52.25775,0.64734
52.25865,0.64922
52.25918,0.65089
52.25986,0.65307
52.25983,0.65474
52.26018,0.65524
52.26038,0.65622
52.26022,0.65671
52.25996,0.65729
52.25996,0.65704
52.25970,0.65760
52.25977,0.65847
52.25946,0.65934
52.25876,0.66044
52.25802,0.66074
52.25772,0.66037
52.25797,0.66043
52.25880,0.65980
52.25984,0.66002
52.26030,0.66162
52.25991,0.66366
52.25980,0.66570
52.25967,0.66662
52.26042,0.66645
52.26150,0.66738
52.26236,0.66899
52.26242,0.67098
52.26151,0.67169
52.26150,0.67171
52.26151,0.67128
52.26119,0.67076
52.26119,0.67000
52.26252,0.66946
52.26292,0.66968
52.26252,0.66972
52.26181,0.66662
52.26245,0.66574
52.26261,0.66570
52.26266,0.66594
52.26270,0.66652
52.26277,0.66654
52.26273,0.66599
52.26259,0.66510
52.26266,0.66457
52.26305,0.66440
52.26362,0.66552
52.26413,0.66584
52.26470,0.66649
52.26482,0.66762
52.26494,0.66907
52.26478,0.67069
52.26389,0.67225
52.26253,0.67328
52.26161,0.67356
52.26144,0.67369
52.26154,0.67432
52.26141,0.67549
52.26094,0.67629
52.26099,0.67615
52.26143,0.67638
52.26245,0.67702
52.26296,0.67804
52.26237,0.67978
52.26107,0.68123
52.25959,0.68166
52.25861,0.68153
52.25802,0.68124
52.25714,0.68121
52.25560,0.68205
52.25439,0.68245
52.25255,0.68248
52.25019,0.68189
52.24823,0.67968
52.24622,0.67722
52.24511,0.67412
52.24449,0.67053
52.24475,0.66647
52.24401,0.66666
52.24371,0.66735
52.24376,0.66775
52.24383,0.66823
52.24380,0.66812
52.24398,0.66920
52.24419,0.66973
52.24391,0.67032
52.24411,0.67225
52.24486,0.67374
52.24540,0.67339
52.24542,0.67225
52.24641,0.67059
52.24659,0.66978
52.24678,0.66923
52.24644,0.66859
52.24674,0.66776
52.24724,0.66752
52.24710,0.66654
52.24697,0.66590
52.24688,0.66649
52.24735,0.66670
52.24778,0.66612
52.24769,0.66617
52.24780,0.66683
52.24853,0.66720
52.24911,0.66703
52.24998,0.66772
52.25110,0.66885
52.25262,0.66916
52.25342,0.66835
52.25463,0.66940
52.25597,0.66995
52.25748,0.66979
52.25841,0.66951
52.25947,0.66953
52.26075,0.67042
52.26222,0.67233
52.26380,0.67440
52.26501,0.67564
52.26679,0.67743
52.26848,0.67823
52.26947,0.67816
52.26991,0.67963
52.27101,0.68232
52.27251,0.68439
52.27413,0.68626
52.27521,0.68901
52.27661,0.69213
52.27779,0.69433
52.27851,0.69584
52.27877,0.69781
52.27927,0.69968
52.27982,0.70230
52.27985,0.70521
52.27987,0.70862
52.27979,0.71203
52.27985,0.71581
52.27972,0.72012
52.27956,0.72446
52.27954,0.72903
52.27951,0.73353
52.27948,0.73801
52.27916,0.74196
52.27801,0.74668
52.27673,0.75268
52.27539,0.76006
52.27497,0.76776
52.27470,0.77516
52.27360,0.78215
52.27140,0.78958
52.26861,0.79852
52.26544,0.80807
52.26192,0.81756
52.25840,0.82824
52.25488,0.83934
52.25158,0.85067
52.24844,0.86206
52.24527,0.87354
52.24233,0.88544
52.23948,0.89748
52.23676,0.90944
52.23428,0.92124
52.23220,0.93292
52.23033,0.94467
52.22863,0.95577
52.22695,0.96526
52.22541,0.97316
52.22415,0.98011
52.22311,0.98642
52.22223,0.99243
52.22152,0.99832
52.22095,1.00466
52.22045,1.01088
52.22012,1.01625
52.21997,1.02091
52.22007,1.02537
52.22010,1.02993
52.22011,1.03436
52.22025,1.03884
52.22046,1.04324
52.22065,1.04733
52.22071,1.05139
52.22080,1.05557
52.22093,1.05960
52.22115,1.06343
52.22153,1.06701
52.22201,1.07066
52.22251,1.07408
52.22298,1.07763
52.22336,1.08097
52.22385,1.08447
52.22430,1.08786
52.22468,1.09107
52.22507,1.09429
52.22551,1.09742
52.22599,1.10058
52.22645,1.10376
52.22684,1.10667
52.22732,1.10992
52.22785,1.11329
52.22837,1.11674
52.22874,1.11995
52.22895,1.12278
52.22911,1.12561
52.22911,1.12848
52.22915,1.13144
52.22938,1.13458
52.22970,1.13777
52.22998,1.14110
52.23030,1.14450
52.23076,1.14796
52.23127,1.15145
52.23183,1.15509
52.23231,1.15878
52.23266,1.16272
52.23302,1.16691
52.23341,1.17102
52.23377,1.17522
52.23404,1.17929
52.23420,1.18301
52.23437,1.18683
52.23463,1.19049
52.23484,1.19399
52.23523,1.19711
52.23535,1.19995
52.23543,1.20235
52.23552,1.20477
52.23554,1.20683
52.23585,1.20872
52.23611,1.21086
52.23649,1.21262
52.23683,1.21419
52.23705,1.21569
52.23715,1.21719
52.23704,1.21862
52.23717,1.22075
52.23717,1.22075
52.23717,1.22075
52.23717,1.22075
52.23717,1.22075
52.23716,1.22075
52.23716,1.22075
52.23716,1.22074
52.23716,1.22074
52.23717,1.22074
52.23717,1.22074
52.23717,1.22074
52.23717,1.22074
52.23717,1.22074
52.23717,1.22074
52.23717,1.22074
52.23717,1.22074
52.23717,1.22074
52.23717,1.22074
52.23717,1.22074
52.23717,1.22074
52.23717,1.22074
52.23717,1.22074
52.23716,1.22074
52.23716,1.22074
52.23715,1.22074
52.23715,1.22074
52.23715,1.22074
52.23715,1.22074
